token_index,token_id,token_text,pretty_token,logprob,prob
42,17930,*x,*x,-0.00037889453233219683,0.9996211772391362
43,32144,*y,*y,-5.578839045483619e-05,0.9999442131656885
44,478, +,·+,-0.005530414171516895,0.9944848504161428
45,374, y,·y,-2.8371408916427754e-05,0.9999716289935482
46,61,^,^,-3.6954811548639555e-06,0.9999963045256735
47,17,2,2,-7.510157047363464e-06,0.9999924898711537
48,283, =,·=,-0.03364000841975212,0.9669195248793037
49,830, x,·x,-0.0019892919808626175,0.9980126853490504
50,61,^,^,-5.006664650863968e-05,0.999949934606805
51,17,2,2,-3.7788631743751466e-05,0.9999622120822376
52,478, +,·+,-9.679325739853084e-05,0.9999032114269176
53,374, y,·y,-0.00830730702728033,0.9917271032961079
54,61,^,^,-9.417489309271332e-06,0.9999905825550351
55,17,2,2,-4.768360213347478e-06,0.9999952316511552
56,1610, :=,·:=,-0.03543274477124214,0.9651876459630728
57,539, by,·by,-0.0017090727342292666,0.998292386898918
58,198,"
",↵,-0.003481163177639246,0.9965248890459326
59,262,   ,···,-0.0007893306901678443,0.9992109807493531
60,9761, ring,·ring,-1.8115880489349365,0.16339445227549984
61,75545,_nf,_nf,-0.09121565520763397,0.9128208351046565
62,198,"
",↵,-0.016718987375497818,0.98341999924412
63,220, ,·,-0.02963828295469284,0.970796623733359
64,9739, calc,·calc,-2.89300537109375,0.05540943620662413
65,198,"
",↵,-0.13427893817424774,0.8743461420687332
66,262,   ,···,-0.009116689674556255,0.9909247413405909
67,318, (,·(,-0.003838909789919853,0.9961684494041618
68,87,x,x,-3.5523738915799186e-05,0.9999644768920447
69,478, +,·+,-0.0010991015005856752,0.9989015022902392
70,374, y,·y,-6.532455881824717e-05,0.9999346775747843
71,28803,)^,)^,-0.0003549422835931182,0.999645120700967
72,17,2,2,-6.16293036728166e-05,0.9999383725953737
73,283, =,·=,-0.006000243593007326,0.9940177219181395
74,830, x,·x,-0.005007463973015547,0.995005052474104
75,61,^,^,-0.00015686711412854493,0.9998431451888738
76,17,2,2,-4.637133679352701e-05,0.9999536297383403
77,478, +,·+,-4.207999518257566e-05,0.999957920890168
78,220, ,·,-0.016349049285054207,0.9837838710616174
79,17,2,2,-0.0002274254511576146,0.9997726004080499
80,17930,*x,*x,-0.0008181562297977507,0.9991821783687529
81,32144,*y,*y,-4.5298504119273275e-05,0.9999547025218425
82,478, +,·+,-1.1205610462639015e-05,0.99998879445232
83,374, y,·y,-8.49926145747304e-05,0.9999150109971953
84,61,^,^,-2.0503786799963564e-05,0.9999794964234012
85,17,2,2,-0.00023517226509284228,0.9997648553857367
86,1610, :=,·:=,-0.002730334410443902,0.997273389562551
87,304, h,·h,-0.4263519048690796,0.6528865477350609
88,16,1,1,-0.0014946014853194356,0.9985065148752399
89,198,"
",↵,-0.0034901914186775684,0.9965158922196464
90,262,   ,···,-0.007055842317640781,0.992968991695145
91,696, _,·_,-0.009050062857568264,0.9909907657014532
92,283, =,·=,-0.007654502522200346,0.9923747185770374
93,830, x,·x,-0.0007951674051582813,0.9992051486566632
94,61,^,^,-3.504691630951129e-05,0.9999649536978265
95,17,2,2,-2.13382354559144e-05,0.9999786619922026
96,478, +,·+,-2.4437606043647975e-05,0.9999755626925522
97,374, y,·y,-0.002559126354753971,0.9974441454175411
98,61,^,^,-9.536697689327411e-06,0.9999904633477849
99,17,2,2,-1.4305104514278355e-06,0.9999985694905718
100,1610, :=,·:=,-0.0065691000781953335,0.993452429291067
101,304, h,·h,-0.011144887655973434,0.9889169865308499
102,17,2,2,-0.0002361257211305201,0.9997639021543535
103,198,"
",↵,-2.4117255210876465,0.08966045001966026
